channel,date,time,name
"Канал 1",2000-11-21,02:55,Джубокс
"Канал 1",2000-11-21,03:40,"Страсти под слънцето - тв филм /95 епизод/"
"Канал 1",2000-11-21,04:35,"От и за Великобритания"
"Канал 1",2000-11-21,04:55,"Видеоклипове на Корс"
"Канал 1",2000-11-22,05:00,"Видеоклипове на Де Ла Соул"
"Канал 1",2000-11-22,05:20,"Всички обичат Реймънд - тв филм /28 епизод/"
"Канал 1",2000-11-22,05:45,"Дързост и красота - тв филм /400 епизод/"
"Канал 1",2000-11-22,06:30,"Сутрешен блок"
"Канал 1",2000-11-22,09:30,"Телепазарен прозорец"
"Канал 1",2000-11-22,09:45,"Всички обичат Реймънд - тв филм /28 епизод/"
"Канал 1",2000-11-22,10:20,"Детски свят: Защо"
"Канал 1",2000-11-22,10:50,"Курс по френски език /5 урок/"
"Канал 1",2000-11-22,11:15,"Завещанието - тв филм /4 епизод/"
"Канал 1",2000-11-22,12:00,"Народно творчество: ""Севлиевската духова музика"""
"Канал 1",2000-11-22,12:30,"По света и у нас"
"Канал 1",2000-11-22,12:40,"Специализирано предаване за хора с увреден слух"
"Канал 1",2000-11-22,13:00,"Отдаденост - сериен тв филм /51 епизод/"
"Канал 1",2000-11-22,14:00,"Квартет оп.18 №5 от Бетовен в изпълнение на Квартет Димов"
"Канал 1",2000-11-22,14:30,"Курс по френски език /6 урок/"
"Канал 1",2000-11-22,15:00,"По света и у нас"
"Канал 1",2000-11-22,15:05,"Телепазарен прозорец"
"Канал 1",2000-11-22,15:20,"Селището на видрите - научнопопулярен филм"
"Канал 1",2000-11-22,15:50,"Очи в очи с животните: Пъстри бъбривци"
"Канал 1",2000-11-22,16:05,"Клиника на третия етаж - тв филм /9 епизод/"
"Канал 1",2000-11-22,16:35,"Детски свят: ""Войната на зверовете"" - анимационен филм /48 епизод/"
"Канал 1",2000-11-22,17:00,"По света и у нас"
"Канал 1",2000-11-22,17:10,"Новини на турски език"
"Канал 1",2000-11-22,17:20,"Дързост и красота - тв филм /400 епизод/"
"Канал 1",2000-11-22,18:05,Вкусно
"Канал 1",2000-11-22,18:25,"Частен случай"
"Канал 1",2000-11-22,18:30,"Въпроси и отговори"
"Канал 1",2000-11-22,19:00,"Завещанието - тв филм /5 епизод/"
"Канал 1",2000-11-22,19:50,"Лека нощ, деца!: ""Пъстра броеница"""
"Канал 1",2000-11-22,20:00,"По света и у нас"
"Канал 1",2000-11-22,20:30,"Отдаденост - сериен тв филм /52 последен епизод/"
"Канал 1",2000-11-22,21:25,Далекоглед
"Канал 1",2000-11-22,21:30,"Мостовете, които разделят - филм за затрудненото корабоплаване по река Дунав"
"Канал 1",2000-11-22,22:10,"Екип 4"
"Канал 1",2000-11-22,22:40,Кръгове
"Канал 1",2000-11-22,23:10,"Недосегаемите - тв филм /18 епизод/"
"Канал 1",2000-11-22,00:00,"По света и у нас"
"Канал 1",2000-11-22,00:15,Техно
"Канал 1",2000-11-22,00:45,"Адрес 4000"
"Канал 1",2000-11-22,01:15,"Дъщерите на винаря - сериен тв филм /3 и 4 епизод/"
"Канал 1",2000-11-22,03:15,"Мода за всички"
"Канал 1",2000-11-22,03:45,"Страсти под слънцето - тв филм /96 епизод/"
"Канал 1",2000-11-22,04:35,"Селището на видрите - научнопопулярен филм"
"Канал 1",2000-11-23,05:20,"Всички обичат Реймънд - тв филм /29 епизод/"
"Канал 1",2000-11-23,05:45,"Дързост и красота - тв филм /401 епизод/"
"Канал 1",2000-11-23,06:30,"Сутрешен блок"
"Канал 1",2000-11-23,09:30,"Телепазарен прозорец"
"Канал 1",2000-11-23,09:45,"Всички обичат Реймънд - тв филм /29 епизод/"
"Канал 1",2000-11-23,10:15,"Детски свят: Здравей"
"Канал 1",2000-11-23,10:45,"Райска градина - предаване за личното стопанство"
"Канал 1",2000-11-23,11:15,"Завещанието - тв филм /5 епизод/"
"Канал 1",2000-11-23,12:00,"Народно творчество: ""Плетеница"" - РТВЦ Пловдив"
"Канал 1",2000-11-23,12:30,"По света и у нас"
"Канал 1",2000-11-23,12:40,"Човешка комедия"
"Канал 1",2000-11-23,13:00,"Отдаденост - тв филм /52 епизод/"
"Канал 1",2000-11-23,14:00,"Третият сектор: Мисията възможна"
"Канал 1",2000-11-23,14:30,Екокамера
"Канал 1",2000-11-23,15:00,"По света и у нас"
"Канал 1",2000-11-23,15:05,"Телепазарен прозорец"
"Канал 1",2000-11-23,15:20,"Из залите на Националния исторически музей"
"Канал 1",2000-11-23,15:35,"Векът на България: 1950г."
"Канал 1",2000-11-23,15:45,"По вълните на музиката"
"Канал 1",2000-11-23,16:05,"Клиника на третия етаж - тв филм /10 епизод/"
"Канал 1",2000-11-23,16:35,"Детски свят: ""Войната на зверовете"" - анимационен филм /49 епизод/"
"Канал 1",2000-11-23,17:00,"По света и у нас"
"Канал 1",2000-11-23,17:10,"Новини на турски език"
"Канал 1",2000-11-23,17:20,"Дързост и красота - тв филм /401 епизод/"
"Канал 1",2000-11-23,18:05,Вкусно
"Канал 1",2000-11-23,18:15,"Теглене тиражите на ТОТО 2"
"Канал 1",2000-11-23,18:25,"Частен случай"
"Канал 1",2000-11-23,18:30,Здраве
"Канал 1",2000-11-23,19:00,"Завещанието - тв филм /6 епизод/"
"Канал 1",2000-11-23,19:50,"Лека нощ, деца!: ""Пъстра броеница"""
"Канал 1",2000-11-23,20:00,"По света и у нас"
"Канал 1",2000-11-23,20:35,"Годините под знака на Бардо - документален филм"
"Канал 1",2000-11-23,21:25,Далекоглед
"Канал 1",2000-11-23,21:30,Седмица
"Канал 1",2000-11-23,22:00,"Екип 4"
"Канал 1",2000-11-23,22:30,"24 квадрата - информационно киношоу"
"Канал 1",2000-11-23,23:00,"Недосегаемите - тв филм /19 епизод/"
"Канал 1",2000-11-23,00:00,"По света и у нас"
"Канал 1",2000-11-23,00:15,"1002 нощи"
"Канал 1",2000-11-23,01:15,"Дъщерите на винаря - сериен тв филм /5 и 6 епизод/"
"Канал 1",2000-11-23,03:15,"По вълните на музиката"
"Канал 1",2000-11-23,03:40,"Страсти под слънцето - тв филм /97 епизод/"
"Канал 1",2000-11-23,04:35,"Видеоклипове на Оейзис"
"Канал 1",2000-11-24,05:50,"Видеоклипове на Мадона"
"Канал 1",2000-11-24,06:30,"Сутрешен блок"
"Канал 1",2000-11-24,06:31,"Годините под знака на Бардо - документален филм"
"Канал 1",2000-11-24,09:30,"Телепазарен прозорец"
"Канал 1",2000-11-24,09:45,"Очи в очи с животните: Пъстри бъбривци"
"Канал 1",2000-11-24,10:00,"Детски свят: Улица ""Сезам"""
"Канал 1",2000-11-24,11:00,"Парламентарен контрол"
"Канал 1",2000-11-24,12:30,"По света и у нас"
"Канал 1",2000-11-24,12:40,"Парламентарен контрол"
"Канал 1",2000-11-24,14:00,"Чудото с българина"
"Канал 1",2000-11-24,14:30,"Език мой"
"Канал 1",2000-11-24,14:45,"Япония днес"
"Канал 1",2000-11-24,15:00,"По света и у нас"
"Канал 1",2000-11-24,15:05,"Телепазарен прозорец"
"Канал 1",2000-11-24,15:20,"Атлас: Дарени от Бога"
"Канал 1",2000-11-24,15:50,"Национален календар: Празник на СУ ""Св.Климент Охридски"""
"Канал 1",2000-11-24,16:00,"Клиника на третия етаж - сериен тв филм /11 епизод/"
"Канал 1",2000-11-24,16:30,"NBA - баскетболно шоу на професионалистите"
"Канал 1",2000-11-24,17:00,"По света и у нас"
"Канал 1",2000-11-24,17:10,"Новини на турски език"
"Канал 1",2000-11-24,17:20,"Дързост и красота - тв филм /402 епизод/"
"Канал 1",2000-11-24,18:00,Вкусно
"Канал 1",2000-11-24,18:10,"Детски свят: ""Само за ученици ли?"""
"Канал 1",2000-11-24,18:35,"Часът на Уорнър"
"Канал 1",2000-11-24,19:25,"Тя и Той - две роли в една пиеса - филм за домашното насилие"
